Date,Data
2022.2.23,0.00009365
2022.2.24,0.00009249
2022.2.25,0.00009397
2022.2.26,0.00009435
2022.2.27,0.00009454
2022.2.28,0.00009512
2022.3.1,0.00009583
2022.3.2,0.0000966
2022.3.3,0.00009831
2022.3.4,0.00009865
2022.3.5,0.00009904
2022.3.6,0.00009877
2022.3.7,0.00009953
2022.3.8,0.00009874
2022.3.9,0.00009965
2022.3.10,0.00009871
2022.3.11,0.00009873
2022.3.12,0.00009885
2022.3.13,0.00009855
2022.3.14,0.00009888
2022.3.15,0.00009976
2022.3.16,0.00009978
2022.3.17,0.00010053
2022.3.18,0.00009984
2022.3.19,0.00009963
2022.3.20,0.00009979
2022.3.21,0.00009786
2022.3.22,0.00009987
2022.3.23,0.00010023
2022.3.24,0.00010045
2022.3.25,0.00010111
2022.3.26,0.00010079
2022.3.27,0.00009847
2022.3.28,0.00009826
2022.3.29,0.00009816
2022.3.30,0.00009751
2022.3.31,0.00009972
2022.4.1,0.00009754
2022.4.2,0.00009716
2022.4.3,0.00009701
2022.4.4,0.00009796
2022.4.5,0.00009832
2022.4.6,0.00009878
2022.4.7,0.00009925
2022.4.8,0.00009987
2022.4.9,0.00009942
2022.4.10,0.00009891
2022.4.11,0.00009943
2022.4.12,0.0000994
2022.4.13,0.00010019
2022.4.14,0.00010033
2022.4.15,0.00010033
2022.4.16,0.00010061
2022.4.17,0.00010035
2022.4.18,0.00010061
2022.4.19,0.00010089
2022.4.20,0.00009909
2022.4.21,0.00009859
2022.4.22,0.00009754
2022.4.23,0.00009752
2022.4.24,0.00009876
2022.4.25,0.00009913
2022.4.26,0.00010048
2022.4.27,0.00010097
2022.4.28,0.00010024
2022.4.29,0.00010004
2022.4.30,0.00009949
2022.5.1,0.00009803
2022.5.2,0.00009744
2022.5.3,0.00009844
2022.5.4,0.00009901
2022.5.5,0.00009865
2022.5.6,0.00009839
2022.5.7,0.00009817
2022.5.8,0.00009832
2022.5.9,0.00010175
2022.5.10,0.00010172
2022.5.11,0.00010265
2022.5.12,0.00009536
2022.5.13,0.00009534
2022.5.14,0.00009326
2022.5.15,0.00009296
2022.5.16,0.00009081
2022.5.17,0.00009271
2022.5.18,0.00009215
2022.5.19,0.00009107
2022.5.20,0.000092
2022.5.21,0.00009124
2022.5.22,0.0000926
2022.5.23,0.00009387
2022.5.24,0.00009388
2022.5.25,0.0000943
2022.5.26,0.00009535
2022.5.27,0.00009631
2022.5.28,0.00009599
2022.5.29,0.00009613
2022.5.30,0.00009563
2022.5.31,0.00009467
2022.6.1,0.00009535
2022.6.2,0.00009584
2022.6.3,0.00009646
2022.6.4,0.00009665
2022.6.5,0.00009672
2022.6.6,0.0000971
2022.6.7,0.00009631
2022.6.8,0.00009671
2022.6.9,0.00009667
2022.6.10,0.00009627
2022.6.11,0.00009587
2022.6.12,0.00009623
2022.6.13,0.00009618
2022.6.14,0.00009665
2022.6.15,0.00009589
2022.6.16,0.00009438
2022.6.17,0.00009442
2022.6.18,0.00009541
2022.6.19,0.0000953
2022.6.20,0.00009536
2022.6.21,0.00009505
2022.6.22,0.00009604
2022.6.23,0.00009704
2022.6.24,0.00009689
2022.6.25,0.00009623
2022.6.26,0.0000962
2022.6.27,0.00009583
2022.6.28,0.00009603
2022.6.29,0.00009534
2022.6.30,0.00009487
2022.7.1,0.00009443
2022.7.2,0.00009542
2022.7.3,0.00009554
2022.7.4,0.00009562
2022.7.5,0.00009537
2022.7.6,0.00009472
2022.7.7,0.00009485
2022.7.8,0.00009438
2022.7.9,0.00009423
2022.7.10,0.00009403
2022.7.11,0.00009393
2022.7.12,0.00009415
2022.7.13,0.00009348
2022.7.14,0.00009351
2022.7.15,0.00009509
2022.7.16,0.00009497
2022.7.17,0.00009557
2022.7.18,0.00009532
2022.7.19,0.00009532
2022.7.20,0.00009543
2022.7.21,0.00009598
2022.7.22,0.00009519
2022.7.23,0.00009509
